UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Income source,2013-14,2014-15,2015-2020 (avg),2013-2020 (avg),2013-2020 (total)
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK-based charities (other),0,300,9975,7167,50175
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"UK central government bodies/local authorities, health and hospital authorities",3713,26202,5983,8547,59834
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"UK industry, commerce and public corporations",1902,607,0,358,2509
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK other sources,14209,1936,831,2900,20304
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,EU government bodies,0,-378,12291,8725,61081
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,EU-based charities (open competitive process),0,0,0,0,0
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"EU industry, commerce and public corporations",0,0,0,0,0
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,EU (excluding UK) other,0,0,0,0,0
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Non-EU industry commerce and public corporations,23,0,0,3,23
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Non-EU other,0,657,1963,1496,10473
10007149,The University of Hull,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,31703,67466,42167,44286,310006
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",26454556,27225651,26340671,26483366,185383563
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,UK-based charities (open competitive process),35870451,33401090,38694506,37534867,262744073
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,UK-based charities (other),9536559,11050974,8706969,9160340,64122382
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,"UK central government bodies/local authorities, health and hospital authorities",23438545,26434951,17143011,19369793,135588552
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,Health research funding bodies,9578367,5896296,8317968,8152072,57064506
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,UK central government tax credits for research and development expenditure,0,26339904,100837,3834870,26844092
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,"UK industry, commerce and public corporations",4496452,5154108,5733453,5473975,38317827
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,UK other sources,574354,1252994,962762,948737,6641162
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,EU government bodies,8803781,7772368,7983235,8070332,56492324
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,EU-based charities (open competitive process),558231,628153,352990,421619,2951338
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,"EU industry, commerce and public corporations",1326261,4382061,3533688,3339537,23376764
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,EU (excluding UK) other,669338,692864,214576,347869,2435086
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,Non-EU-based charities (open competitive process),3494383,3095547,4976846,4496308,31474161
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,Non-EU industry commerce and public corporations,5867153,7022687,4033104,4722194,33055362
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,Non-EU other,3850386,3483853,3890900,3826963,26788741
10003270,"Imperial College of Science, Technology and Medicine",A,1,Clinical Medicine,,,Total income,134518817,163833501,130985523,136182847,953279933
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",3364571,2616765,4240972,3883742,27186199
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,UK-based charities (open competitive process),2786018,3512164,3615611,3482319,24376238
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,UK-based charities (other),1529394,1219501,829490,985192,6896347
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,"UK central government bodies/local authorities, health and hospital authorities",8554133,8564854,7384815,7720437,54043063
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,Health research funding bodies,2727893,2260795,3630034,3305551,23138861
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,UK central government tax credits for research and development expenditure,0,5387418,20624,784363,5490542
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,"UK industry, commerce and public corporations",969204,1338427,1946453,1719985,12039900
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,UK other sources,1535195,1559084,336564,682442,4777099
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,EU government bodies,2104480,2364585,1629740,1802538,12617767
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,EU-based charities (open competitive process),14217,19234,202643,149523,1046667
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,"EU industry, commerce and public corporations",195050,316918,6400572,4644975,32514828
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,EU (excluding UK) other,186051,56651,59963,77502,542517
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,Non-EU-based charities (open competitive process),4883945,5687646,4994234,5077537,35542761
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,Non-EU industry commerce and public corporations,948886,2450650,2381371,2186627,15306393
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,Non-EU other,5990863,4384662,3129390,3717496,26022478
10003270,"Imperial College of Science, Technology and Medicine",A,2,"Public Health, Health Services and Primary Care",,,Total income,35789900,41739354,40802481,40220237,281541660
10003270,"Imperial College of Science, Technology and Medicine",A,4,"Psychology, Psychiatry and Neuroscience",,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",1980985,3112218,4212512,3736538,26155767
10003270,"Imperial College of Science, Technology and Medicine",A,4,"Psychology, Psychiatry and Neuroscience",,,UK-based charities (open competitive process),1554275,1896419,1796408,1776105,12432735
10003270,"Imperial College of Science, Technology and Medicine",A,4,"Psychology, Psychiatry and Neuroscience",,,UK-based charities (other),269988,557004,247279,294770,2063390
10003270,"Imperial College of Science, Technology and Medicine",A,4,"Psychology, Psychiatry and Neuroscience",,,"UK central government bodies/local authorities, health and hospital authorities",1387288,1179190,606681,799983,5599886
10003270,"Imperial College of Science, Technology and Medicine",A,4,"Psychology, Psychiatry and Neuroscience",,,Health research funding bodies,1152409,1615126,1314424,1334237,9339659
