UKPRN,Institution name,Main panel,UOA name,2013,2014,2015,2016,2017,2018,2019,Total,Average,Region
10007802,The University of Reading,C,Anthropology and Development Studies,15.5,12.5,4.0,7.0,11.5,7.5,11.5,69.5,9.928571428571429,South East
10007802,The University of Reading,C,Education,2.0,11.0,16.5,18.8,20.8,22.5,20.5,112.1,16.014285714285712,South East
10007802,The University of Reading,D,Modern Languages and Linguistics,7.5,4.0,2.0,1.5,10.4,15.5,8.5,49.4,7.057142857142857,South East
10007802,The University of Reading,D,English Language and Literature,6.0,9.0,3.0,3.2,3.5,4.5,5.0,34.2,4.885714285714286,South East
10007802,The University of Reading,D,History,7.5,6.0,5.5,1.5,4.6,7.0,4.0,36.1,5.1571428571428575,South East
10007802,The University of Reading,D,Classics,2.0,1.0,3.0,2.0,3.0,3.0,4.0,18.0,2.571428571428572,South East
10007802,The University of Reading,D,Philosophy,5.0,2.0,4.0,9.0,1.5,2.5,5.0,29.0,4.142857142857143,South East
10007802,The University of Reading,D,"Art and Design: History, Practice and Theory",3.0,3.0,5.0,2.0,3.0,5.5,5.0,26.5,3.7857142857142856,South East
10007802,The University of Reading,D,"Art and Design: History, Practice and Theory",4.0,0.0,2.5,1.0,4.0,5.0,3.0,19.5,2.7857142857142856,South East
10007802,The University of Reading,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",3.0,5.0,1.0,4.0,2.5,0.0,3.0,18.5,2.642857142857143,South East
10005500,Robert Gordon University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",4.0,6.0,6.0,5.0,8.0,6.0,11.0,46.0,6.571428571428571,Scotland
10005500,Robert Gordon University,B,Computer Science and Informatics,2.0,7.0,4.0,4.0,6.0,3.0,4.0,30.0,4.285714285714286,Scotland
10005500,Robert Gordon University,B,Engineering,5.0,3.0,12.0,6.0,6.0,6.0,15.0,53.0,7.571428571428571,Scotland
10005500,Robert Gordon University,C,"Architecture, Built Environment and Planning",2.0,1.0,2.0,4.0,2.0,1.0,5.0,17.0,2.4285714285714284,Scotland
10005500,Robert Gordon University,C,Business and Management Studies,11.0,8.0,4.0,10.0,7.0,2.0,7.0,49.0,7.0,Scotland
10005500,Robert Gordon University,D,"Art and Design: History, Practice and Theory",1.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,Scotland
10005500,Robert Gordon University,D,"Communication, Cultural and Media Studies, Library and Information Management",2.0,2.0,3.0,6.0,6.0,4.0,3.0,26.0,3.7142857142857135,Scotland
10007776,Roehampton University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",2.0,3.0,1.0,0.0,2.0,5.0,5.0,18.0,2.571428571428572,London
10007776,Roehampton University,A,"Psychology, Psychiatry and Neuroscience",6.0,6.0,6.0,7.0,21.0,16.0,21.0,83.0,11.857142857142858,London
10007776,Roehampton University,C,Business and Management Studies,0.0,3.0,2.0,5.0,3.0,3.0,1.0,17.0,2.4285714285714284,London
10007776,Roehampton University,C,Sociology,0.0,1.0,0.0,2.0,4.0,2.0,3.0,12.0,1.7142857142857142,London
10007776,Roehampton University,C,Education,7.0,4.0,6.0,3.0,4.0,4.0,7.0,35.0,5.0,London
10007776,Roehampton University,D,English Language and Literature,1.0,3.0,1.0,3.0,10.0,6.0,4.0,28.0,4.0,London
10007776,Roehampton University,D,History,0.0,0.0,2.0,1.0,0.0,2.0,2.0,7.0,1.0,London
10007776,Roehampton University,D,Theology and Religious Studies,0.0,1.0,0.0,2.0,3.0,0.0,2.0,8.0,1.1428571428571428,London
10007776,Roehampton University,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",2.0,1.0,3.0,3.0,6.0,6.0,1.0,22.0,3.142857142857143,London
10007776,Roehampton University,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",4.0,3.0,4.0,5.0,3.0,6.0,4.0,29.0,4.142857142857143,London
10007776,Roehampton University,D,"Communication, Cultural and Media Studies, Library and Information Management",5.0,0.0,2.0,3.0,2.0,3.0,3.0,18.0,2.571428571428572,London
10005523,Rose Bruford College of Theatre and Performance,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London
10007835,The Royal Academy of Music,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",2.0,5.0,6.0,1.0,6.0,5.0,1.0,26.0,3.7142857142857135,London
10005545,The Royal Agricultural University,A,"Agriculture, Food and Veterinary Sciences",5.0,0.0,2.0,0.0,6.0,2.0,2.0,17.0,2.4285714285714284,South West
10007816,The Royal Central School of Speech and Drama,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",5.0,7.0,3.0,3.0,5.0,7.0,5.0,35.0,5.0,London
10007777,Royal College of Art(The),D,"Art and Design: History, Practice and Theory",13.0,19.0,19.0,28.0,26.0,26.0,39.0,170.0,24.285714285714285,London
10007778,Royal College of Music,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",8.0,6.0,5.0,4.0,8.0,10.0,4.0,45.0,6.428571428571429,London
10005561,Royal Conservatoire of Scotland,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",2.0,2.0,1.0,3.0,2.0,2.0,3.0,15.0,2.142857142857143,Scotland
10005553,Royal Holloway and Bedford New College,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",0.0,2.0,0.0,2.0,1.97,1.0,1.0,7.97,1.1385714285714286,South East
10005553,Royal Holloway and Bedford New College,A,"Psychology, Psychiatry and Neuroscience",6.0,4.0,5.0,8.0,6.03,3.0,10.0,42.03,6.004285714285714,South East
10005553,Royal Holloway and Bedford New College,A,Biological Sciences,12.0,14.0,8.0,10.5,14.47,16.0,19.4,94.37,13.481428571428571,South East
10005553,Royal Holloway and Bedford New College,B,Earth Systems and Environmental Sciences,11.0,19.0,12.2,10.0,13.0,20.5,9.2,94.9,13.55714285714286,South East
10005553,Royal Holloway and Bedford New College,B,Physics,12.0,7.0,11.0,11.0,12.0,9.0,7.0,69.0,9.857142857142858,South East
10005553,Royal Holloway and Bedford New College,B,Mathematical Sciences,3.0,4.0,6.0,6.0,0.0,4.0,1.0,24.0,3.4285714285714284,South East
10005553,Royal Holloway and Bedford New College,B,Computer Science and Informatics,8.0,12.5,16.0,13.0,19.5,18.5,12.66,100.16,14.308571428571428,South East
10005553,Royal Holloway and Bedford New College,B,Engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South East
10005553,Royal Holloway and Bedford New College,C,Geography and Environmental Studies,12.0,16.0,17.8,9.25,15.63,16.5,7.9,95.08,13.582857142857142,South East
10005553,Royal Holloway and Bedford New College,C,Economics and Econometrics,2.0,7.0,5.0,4.0,4.0,9.0,4.0,35.0,5.0,South East
10005553,Royal Holloway and Bedford New College,C,Business and Management Studies,12.0,14.0,10.0,14.0,18.5,10.0,17.84,96.34,13.762857142857143,South East
10005553,Royal Holloway and Bedford New College,C,Politics and International Studies,1.0,7.0,5.0,7.0,5.0,6.5,2.0,33.5,4.785714285714286,South East
10005553,Royal Holloway and Bedford New College,C,Social Work and Social Policy,4.0,2.0,3.0,4.25,3.0,6.0,4.5,26.75,3.821428571428572,South East
10005553,Royal Holloway and Bedford New College,D,Modern Languages and Linguistics,6.0,6.5,4.0,6.0,3.5,8.5,5.0,39.5,5.642857142857143,South East
10005553,Royal Holloway and Bedford New College,D,English Language and Literature,21.0,16.0,18.0,14.0,17.6,14.0,6.5,107.1,15.3,South East
10005553,Royal Holloway and Bedford New College,D,History,17.5,16.0,12.5,19.0,18.5,13.9,16.5,113.9,16.271428571428572,South East
10005553,Royal Holloway and Bedford New College,D,Philosophy,1.0,4.0,2.0,3.0,6.5,3.0,4.0,23.5,3.357142857142857,South East
10005553,Royal Holloway and Bedford New College,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",18.0,17.5,7.5,24.0,20.4,16.5,15.5,119.4,17.057142857142857,South East
10005553,Royal Holloway and Bedford New College,D,"Communication, Cultural and Media Studies, Library and Information Management",1.5,8.5,4.0,2.0,10.4,6.1,4.0,36.5,5.214285714285714,South East
10007837,Royal Northern College of Music,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",3.0,3.0,2.0,2.0,5.0,3.0,6.0,24.0,3.4285714285714284,North West
10007779,The Royal Veterinary College,A,"Agriculture, Food and Veterinary Sciences",26.0,29.0,24.0,29.0,26.0,21.0,26.0,181.0,25.857142857142858,London
10007156,"University of Salford, The",A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",15.0,38.0,23.0,29.0,33.0,37.0,27.0,202.0,28.857142857142858,North West
10007156,"University of Salford, The",B,Earth Systems and Environmental Sciences,3.0,10.0,7.0,2.0,17.0,10.0,12.0,61.0,8.714285714285714,North West
10007156,"University of Salford, The",B,Computer Science and Informatics,4.0,6.0,9.0,8.0,22.0,10.0,4.0,63.0,9.0,North West
10007156,"University of Salford, The",B,Engineering,9.0,16.0,8.0,8.0,32.0,13.0,9.0,95.0,13.571428571428571,North West
10007156,"University of Salford, The",C,"Architecture, Built Environment and Planning",46.0,40.0,31.0,39.0,40.0,35.0,17.0,248.0,35.42857142857143,North West
10007156,"University of Salford, The",C,Business and Management Studies,15.0,19.0,22.0,28.0,29.0,20.0,18.0,151.0,21.571428571428573,North West
10007156,"University of Salford, The",C,Social Work and Social Policy,3.0,4.0,1.0,3.0,5.0,8.0,4.0,28.0,4.0,North West
10007156,"University of Salford, The",D,Area Studies,7.0,6.0,6.0,3.0,2.0,2.0,1.0,27.0,3.857142857142857,North West
10007156,"University of Salford, The",D,English Language and Literature,11.0,9.0,4.0,2.0,4.0,3.0,2.0,35.0,5.0,North West
10007156,"University of Salford, The",D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",7.0,4.0,7.0,4.0,4.0,6.0,1.0,33.0,4.714285714285714,North West
10007156,"University of Salford, The",D,"Communication, Cultural and Media Studies, Library and Information Management",11.0,10.0,8.0,5.0,9.0,7.0,5.0,55.0,7.857142857142857,North West
10007780,School of Oriental and African Studies,C,Business and Management Studies,1.0,1.0,4.0,5.0,4.0,7.0,3.0,25.0,3.571428571428572,London
10007780,School of Oriental and African Studies,C,Law,6.0,13.0,10.0,12.0,16.0,10.0,6.0,73.0,10.428571428571429,London
10007780,School of Oriental and African Studies,C,Politics and International Studies,9.0,9.0,16.0,14.0,16.0,10.0,9.0,83.0,11.857142857142858,London
10007780,School of Oriental and African Studies,C,Anthropology and Development Studies,11.0,8.0,16.0,11.0,15.0,10.0,6.0,77.0,11.0,London
10007780,School of Oriental and African Studies,C,Anthropology and Development Studies,29.0,25.0,32.0,21.0,25.0,19.0,13.0,164.0,23.428571428571427,London
10007780,School of Oriental and African Studies,D,Area Studies,10.0,5.0,5.0,4.0,4.0,7.0,4.0,39.0,5.571428571428571,London
10007780,School of Oriental and African Studies,D,Modern Languages and Linguistics,9.0,10.0,20.0,23.0,19.0,27.0,12.0,120.0,17.142857142857142,London
10007780,School of Oriental and African Studies,D,History,11.0,9.0,9.0,9.0,12.0,16.0,2.0,68.0,9.714285714285714,London
10007780,School of Oriental and African Studies,D,Theology and Religious Studies,14.0,7.0,9.0,8.0,12.0,14.0,5.0,69.0,9.857142857142858,London
10007780,School of Oriental and African Studies,D,"Art and Design: History, Practice and Theory",4.0,6.0,9.0,12.0,11.0,5.0,3.0,50.0,7.142857142857143,London
10007780,School of Oriental and African Studies,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",4.0,5.0,4.0,6.0,2.0,8.0,4.0,33.0,4.714285714285714,London
10007780,School of Oriental and African Studies,D,"Communication, Cultural and Media Studies, Library and Information Management",5.0,4.0,11.0,8.0,8.0,12.0,3.0,51.0,7.285714285714286,London
10007157,The University of Sheffield,A,Clinical Medicine,33.5,54.83,51.67,38.5,55.0,57.67,36.83,328.0,46.85714285714285,Yorkshire and The Humber
10007157,The University of Sheffield,A,"Public Health, Health Services and Primary Care",9.5,11.0,19.83,11.33,24.67,13.17,11.0,100.5,14.357142857142858,Yorkshire and The Humber
10007157,The University of Sheffield,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",47.83,52.67,51.0,59.33,76.17,54.33,49.17,390.5,55.785714285714285,Yorkshire and The Humber
10007157,The University of Sheffield,A,"Psychology, Psychiatry and Neuroscience",32.0,36.33,32.0,23.33,35.0,39.83,37.83,236.32,33.76,Yorkshire and The Humber
10007157,The University of Sheffield,A,Biological Sciences,49.0,49.33,37.83,43.67,67.67,54.0,52.17,353.67,50.52428571428572,Yorkshire and The Humber
10007157,The University of Sheffield,B,Chemistry,32.33,27.83,43.0,25.17,31.83,33.33,39.83,233.31999999999996,33.33142857142856,Yorkshire and The Humber
10007157,The University of Sheffield,B,Physics,16.0,15.0,20.0,15.25,20.83,32.5,26.5,146.07999999999998,20.868571428571425,Yorkshire and The Humber
10007157,The University of Sheffield,B,Mathematical Sciences,15.5,16.0,12.5,18.75,22.5,20.5,22.33,128.07999999999998,18.297142857142852,Yorkshire and The Humber
10007157,The University of Sheffield,B,Computer Science and Informatics,11.0,12.83,13.33,23.83,25.17,13.0,17.5,116.66,16.665714285714284,Yorkshire and The Humber
10007157,The University of Sheffield,B,Engineering,137.33,147.17,154.0,204.75,191.17,260.0,205.67,1300.09,185.7271428571429,Yorkshire and The Humber
10007157,The University of Sheffield,C,"Architecture, Built Environment and Planning",22.5,29.0,35.33,25.0,27.5,27.0,32.67,199.0,28.428571428571427,Yorkshire and The Humber
10007157,The University of Sheffield,C,Geography and Environmental Studies,11.0,12.0,9.83,8.25,9.5,12.5,14.0,77.08,11.01142857142857,Yorkshire and The Humber
10007157,The University of Sheffield,C,Archaeology,9.0,9.5,8.5,11.5,2.5,9.5,10.0,60.5,8.642857142857142,Yorkshire and The Humber
10007157,The University of Sheffield,C,Business and Management Studies,10.5,12.5,26.5,19.83,20.67,25.5,25.0,140.5,20.071428571428573,Yorkshire and The Humber
10007157,The University of Sheffield,C,Law,5.5,5.5,6.5,10.5,4.5,3.5,9.5,45.5,6.5,Yorkshire and The Humber
10007157,The University of Sheffield,C,Politics and International Studies,10.0,7.5,14.83,8.5,13.0,11.5,9.17,74.5,10.642857142857142,Yorkshire and The Humber
10007157,The University of Sheffield,C,Sociology,7.0,2.33,10.5,9.0,3.5,9.83,14.5,56.66,8.094285714285714,Yorkshire and The Humber
10007157,The University of Sheffield,C,Education,33.0,48.0,36.0,50.5,55.0,41.5,44.5,308.5,44.07142857142857,Yorkshire and The Humber
10007157,The University of Sheffield,D,Area Studies,1.5,3.0,2.0,6.0,3.0,4.5,1.5,21.5,3.071428571428572,Yorkshire and The Humber
10007157,The University of Sheffield,D,Modern Languages and Linguistics,3.0,4.5,5.0,6.5,5.0,7.33,5.0,36.33,5.19,Yorkshire and The Humber
10007157,The University of Sheffield,D,English Language and Literature,18.33,12.83,19.5,13.83,11.5,25.17,21.5,122.66,17.52285714285714,Yorkshire and The Humber
10007157,The University of Sheffield,D,History,5.83,12.17,7.0,6.33,9.5,11.5,13.5,65.83,9.404285714285717,Yorkshire and The Humber
10007157,The University of Sheffield,D,Philosophy,7.83,10.67,8.0,8.83,10.5,13.83,5.83,65.49,9.355714285714283,Yorkshire and The Humber
10007157,The University of Sheffield,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",5.0,4.5,5.0,11.0,4.83,12.5,6.5,49.33,7.047142857142857,Yorkshire and The Humber
10007157,The University of Sheffield,D,"Communication, Cultural and Media Studies, Library and Information Management",10.0,12.0,17.33,11.5,13.5,7.0,11.0,82.33,11.76142857142857,Yorkshire and The Humber
10005790,Sheffield Hallam University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",7.0,8.0,5.0,6.0,9.0,7.2,7.0,49.2,7.028571428571429,Yorkshire and The Humber
10005790,Sheffield Hallam University,A,"Psychology, Psychiatry and Neuroscience",1.0,2.0,2.0,0.0,2.0,3.0,2.0,12.0,1.7142857142857142,Yorkshire and The Humber
10005790,Sheffield Hallam University,A,Biological Sciences,8.0,11.0,9.0,13.0,7.0,11.0,7.0,66.0,9.428571428571429,Yorkshire and The Humber
10005790,Sheffield Hallam University,B,Computer Science and Informatics,4.0,4.0,5.0,1.0,11.0,10.0,5.0,40.0,5.714285714285714,Yorkshire and The Humber
10005790,Sheffield Hallam University,B,Engineering,9.0,13.0,11.0,9.0,14.0,13.0,8.0,77.0,11.0,Yorkshire and The Humber
10005790,Sheffield Hallam University,C,"Architecture, Built Environment and Planning",9.0,7.0,5.0,3.0,5.0,3.0,1.0,33.0,4.714285714285714,Yorkshire and The Humber
10005790,Sheffield Hallam University,C,Business and Management Studies,8.0,11.0,10.0,12.0,11.0,14.0,8.0,74.0,10.571428571428571,Yorkshire and The Humber
10005790,Sheffield Hallam University,C,Social Work and Social Policy,1.0,1.0,3.0,0.0,0.0,3.0,3.0,11.0,1.5714285714285714,Yorkshire and The Humber
10005790,Sheffield Hallam University,C,Education,8.0,11.0,11.0,10.0,11.0,9.0,10.0,70.0,10.0,Yorkshire and The Humber
10005790,Sheffield Hallam University,C,"Sport and Exercise Sciences, Leisure and Tourism",10.0,8.0,9.0,4.0,16.0,14.0,10.0,71.0,10.142857142857142,Yorkshire and The Humber
10005790,Sheffield Hallam University,D,English Language and Literature,1.0,2.0,4.0,2.0,5.0,6.0,1.0,21.0,3.0,Yorkshire and The Humber
10005790,Sheffield Hallam University,D,History,2.0,2.0,1.0,2.0,1.0,2.0,4.0,14.0,2.0,Yorkshire and The Humber
10005790,Sheffield Hallam University,D,"Art and Design: History, Practice and Theory",1.0,4.0,2.0,0.0,1.0,3.0,3.0,14.0,2.0,Yorkshire and The Humber
10005790,Sheffield Hallam University,D,"Communication, Cultural and Media Studies, Library and Information Management",4.0,6.0,2.0,7.0,2.0,2.0,7.0,30.0,4.285714285714286,Yorkshire and The Humber
10006022,"Solent University, Southampton",C,Social Work and Social Policy,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.5714285714285714,South East
10006022,"Solent University, Southampton",C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,South East
10006022,"Solent University, Southampton",D,"Communication, Cultural and Media Studies, Library and Information Management",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,South East
10007793,University of South Wales / Prifysgol De Cymru,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",3.0,8.0,4.0,7.0,4.0,4.0,9.0,39.0,5.571428571428571,Wales
10007793,University of South Wales / Prifysgol De Cymru,B,Earth Systems and Environmental Sciences,1.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0.8571428571428571,Wales
10007793,University of South Wales / Prifysgol De Cymru,B,Mathematical Sciences,0.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,Wales
10007793,University of South Wales / Prifysgol De Cymru,B,Computer Science and Informatics,4.0,8.0,5.0,3.0,6.0,6.0,1.0,33.0,4.714285714285714,Wales
10007793,University of South Wales / Prifysgol De Cymru,B,Engineering,5.0,11.0,12.0,10.0,7.0,4.0,2.0,51.0,7.285714285714286,Wales
10007793,University of South Wales / Prifysgol De Cymru,C,Business and Management Studies,20.0,8.0,12.0,9.0,11.0,8.0,8.0,76.0,10.857142857142858,Wales
10007793,University of South Wales / Prifysgol De Cymru,C,Social Work and Social Policy,1.0,3.0,6.0,2.0,8.0,4.0,4.0,28.0,4.0,Wales
10007793,University of South Wales / Prifysgol De Cymru,C,"Sport and Exercise Sciences, Leisure and Tourism",3.0,0.0,1.0,3.0,1.0,0.0,2.0,10.0,1.4285714285714286,Wales
10007793,University of South Wales / Prifysgol De Cymru,D,English Language and Literature,2.0,4.0,2.0,0.0,1.0,2.0,3.0,14.0,2.0,Wales
10007793,University of South Wales / Prifysgol De Cymru,D,History,2.0,1.0,4.0,0.0,1.0,0.0,0.0,8.0,1.1428571428571428,Wales
10007793,University of South Wales / Prifysgol De Cymru,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",6.0,4.0,3.0,13.0,5.0,8.0,5.0,44.0,6.285714285714286,Wales
10007793,University of South Wales / Prifysgol De Cymru,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wales
10007158,University of Southampton,A,Clinical Medicine,37.1,34.8,53.55,62.7,55.95,54.95,48.8,347.85,49.69285714285714,South East
10007158,University of Southampton,A,"Public Health, Health Services and Primary Care",1.3,1.5,1.9,3.5,3.65,2.8,1.25,15.9,2.271428571428572,South East
10007158,University of Southampton,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",11.15,14.8,17.85,9.7,24.3,16.7,19.8,114.3,16.32857142857143,South East
10007158,University of Southampton,A,"Psychology, Psychiatry and Neuroscience",36.85,29.9,27.85,36.9,36.45,31.9,33.2,233.05,33.292857142857144,South East
10007158,University of Southampton,A,Biological Sciences,12.05,7.9,18.6,18.6,23.0,24.25,19.6,124.0,17.714285714285715,South East
10007158,University of Southampton,B,Earth Systems and Environmental Sciences,25.7,35.4,42.6,37.25,50.55,39.45,33.1,264.05,37.721428571428575,South East
10007158,University of Southampton,B,Chemistry,41.15,36.1,43.8,35.95,51.3,30.6,33.5,272.4,38.91428571428571,South East
10007158,University of Southampton,B,Physics,16.0,12.7,15.6,26.7,27.45,17.55,18.15,134.15,19.164285714285715,South East
10007158,University of Southampton,B,Mathematical Sciences,11.7,19.0,23.95,20.65,20.9,18.4,16.35,130.95,18.707142857142856,South East
10007158,University of Southampton,B,Computer Science and Informatics,22.5,34.75,24.0,37.65,46.75,38.55,36.7,240.9,34.41428571428571,South East
10007158,University of Southampton,B,Engineering,133.15,141.8,171.55,185.55,146.1,155.6,135.9,1069.65,152.80714285714288,South East
10007158,University of Southampton,C,Geography and Environmental Studies,9.5,8.3,7.6,14.35,14.1,11.15,10.45,75.45,10.778571428571428,South East
10007158,University of Southampton,C,Archaeology,4.5,11.45,13.4,15.1,15.7,18.4,9.7,88.25000000000001,12.60714285714286,South East
10007158,University of Southampton,C,Economics and Econometrics,6.0,3.0,4.0,6.0,4.45,5.85,6.0,35.3,5.042857142857143,South East
10007158,University of Southampton,C,Business and Management Studies,18.2,30.0,20.0,20.3,26.25,29.05,15.85,159.65,22.807142857142857,South East
10007158,University of Southampton,C,Law,4.3,14.0,7.15,6.0,9.1,7.9,8.0,56.45,8.064285714285715,South East
10007158,University of Southampton,C,Politics and International Studies,0.0,8.5,5.8,3.9,5.5,5.1,5.5,34.3,4.9,South East
10007158,University of Southampton,C,Social Work and Social Policy,13.15,13.1,13.1,10.1,15.6,12.4,18.7,96.15,13.735714285714286,South East
10007158,University of Southampton,C,Education,23.0,14.6,11.1,24.8,19.7,19.6,12.65,125.45000000000002,17.921428571428574,South East
10007158,University of Southampton,D,Modern Languages and Linguistics,12.6,9.65,13.8,16.4,16.3,15.75,15.1,99.6,14.228571428571428,South East
10007158,University of Southampton,D,English Language and Literature,6.85,7.15,11.1,6.75,13.6,9.8,10.0,65.25,9.321428571428571,South East
10007158,University of Southampton,D,History,3.75,6.6,3.6,11.05,10.85,9.75,6.0,51.6,7.371428571428572,South East
10007158,University of Southampton,D,Philosophy,0.0,3.0,2.0,3.0,2.0,7.0,5.0,22.0,3.142857142857143,South East
10007158,University of Southampton,D,"Art and Design: History, Practice and Theory",4.7,4.0,4.6,1.2,3.45,6.5,7.5,31.95,4.564285714285714,South East
10007158,University of Southampton,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",7.8,7.0,8.5,8.9,6.0,2.0,3.2,43.400000000000006,6.200000000000001,South East
10005700,SRUC,A,"Agriculture, Food and Veterinary Sciences",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scotland
10007803,University of St Andrews,A,Clinical Medicine,4.0,2.0,3.3,5.1,8.8,14.0,5.5,42.7,6.1000000000000005,Scotland
10007803,University of St Andrews,A,"Psychology, Psychiatry and Neuroscience",8.5,10.33,16.0,19.8,12.9,10.7,8.0,86.23,12.31857142857143,Scotland
10007803,University of St Andrews,A,Biological Sciences,20.48,33.6,22.15,22.0,30.75,20.3,17.6,166.88,23.84,Scotland
10007803,University of St Andrews,B,Earth Systems and Environmental Sciences,3.5,4.3,2.0,2.0,3.3,2.2,2.0,19.3,2.757142857142857,Scotland
10007803,University of St Andrews,B,Chemistry,27.0,48.5,26.1,37.0,42.25,38.6,31.5,250.95,35.85,Scotland
10007803,University of St Andrews,B,Physics,14.0,8.5,25.2,10.6,22.4,20.5,22.5,123.7,17.67142857142857,Scotland
10007803,University of St Andrews,B,Mathematical Sciences,7.56,9.3,7.45,12.0,10.65,8.9,7.35,63.21,9.03,Scotland
10007803,University of St Andrews,B,Computer Science and Informatics,4.0,8.7,9.75,7.0,6.0,13.05,6.0,54.5,7.785714285714286,Scotland
10007803,University of St Andrews,C,Geography and Environmental Studies,7.0,5.05,7.3,3.5,3.45,8.4,6.43,41.13,5.875714285714286,Scotland
10007803,University of St Andrews,C,Economics and Econometrics,4.0,2.0,4.0,2.0,2.0,3.0,1.8,18.8,2.685714285714286,Scotland
10007803,University of St Andrews,C,Business and Management Studies,4.0,9.34,4.0,2.6,4.5,8.5,2.7,35.64,5.091428571428572,Scotland
10007803,University of St Andrews,C,Politics and International Studies,12.0,21.0,16.8,22.0,18.85,15.8,14.5,120.95,17.27857142857143,Scotland
10007803,University of St Andrews,C,Anthropology and Development Studies,6.5,9.0,10.0,16.0,11.0,5.0,3.5,61.0,8.714285714285714,Scotland
10007803,University of St Andrews,D,Modern Languages and Linguistics,2.5,8.15,5.7,2.5,3.7,10.5,6.3,39.35,5.621428571428571,Scotland
10007803,University of St Andrews,D,English Language and Literature,18.5,13.0,6.0,6.0,5.0,12.0,3.95,64.45,9.207142857142856,Scotland
10007803,University of St Andrews,D,History,18.5,13.5,13.5,27.0,24.1,15.5,20.35,132.45,18.92142857142857,Scotland
10007803,University of St Andrews,D,Classics,7.2,3.0,4.7,5.0,2.3,5.0,6.75,33.95,4.8500000000000005,Scotland
10007803,University of St Andrews,D,Philosophy,7.6,7.6,7.8,9.5,9.7,7.0,11.0,60.2,8.6,Scotland
10007803,University of St Andrews,D,Theology and Religious Studies,17.0,13.0,16.0,25.1,21.7,18.8,12.3,123.9,17.7,Scotland
10007803,University of St Andrews,D,"Art and Design: History, Practice and Theory",0.5,2.0,3.5,4.0,5.0,2.5,4.0,21.5,3.071428571428572,Scotland
10007803,University of St Andrews,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",3.0,3.0,1.0,1.6,5.0,2.0,8.2,23.8,3.3999999999999995,Scotland
10037449,University of St Mark & St John,C,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South West
10037449,University of St Mark & St John,C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South West
10007843,"St Mary's University, Twickenham",C,Social Work and Social Policy,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2857142857142857,London
10007843,"St Mary's University, Twickenham",C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,1.0,1.0,8.0,2.0,1.0,3.0,16.0,2.2857142857142856,London
10007843,"St Mary's University, Twickenham",D,English Language and Literature,0.0,1.0,3.0,3.0,1.0,2.0,1.0,11.0,1.5714285714285714,London
10007843,"St Mary's University, Twickenham",D,Theology and Religious Studies,0.0,2.0,0.0,4.0,3.0,3.0,1.0,13.0,1.8571428571428568,London
10007782,St. George's Hospital Medical School,A,Clinical Medicine,16.51,24.78,31.53,39.98,25.51,22.51,26.0,186.82,26.68857142857143,London
10007782,St. George's Hospital Medical School,A,"Public Health, Health Services and Primary Care",2.49,2.73,3.96,0.51,0.49,3.47,0.0,13.65,1.95,London
